T_BME280_0_C;p_BME280_0_hPa;rH_BME280_0_%;T_BME280_1_C;p_BME280_1_hPa;rH_BME280_1_%;AccelX_mss;AccelY_mss;AccelZ_mss;GyroX_rads;GyroY_rads;GyroZ_rads;MagX_uT;MagY_uT;MagZ_uT;millis_ms;Jahr/Monat/Tag;Stunden:Minuten:Sekunden;f_lat;f_lon;f_altitude;f_kmph;Sateliten
20.18;1019.79;52.04;20.68;1020.18;51.00;0.14;0.04;-9.62;0.00;0.00;0.00;-50.73;42.16;24.03;265700;2020/01/25;24:15:32.00;53.34020;8.47060;1000000.00;0.02;255
20.18;1019.82;52.05;20.69;1020.19;50.98;0.15;0.03;-9.63;-0.00;0.00;0.00;-52.88;41.80;23.68;266701;2020/01/25;24:15:33.00;53.34020;8.47060;1000000.00;0.65;255
20.18;1019.80;52.06;20.69;1020.17;50.99;0.14;0.03;-9.65;0.00;0.00;0.00;-53.59;41.80;21.97;267700;2020/01/25;24:15:34.00;53.34020;8.47060;1000000.00;0.37;255
20.18;1019.81;52.07;20.70;1020.22;51.00;0.14;0.02;-9.66;0.00;-0.00;-0.00;-52.70;41.27;24.54;268705;2020/01/25;24:15:35.00;53.34020;8.47060;1000000.00;0.30;255
20.18;1019.81;52.07;20.69;1020.18;51.00;0.16;0.02;-9.65;0.00;0.00;0.00;-53.06;40.91;23.85;269701;2020/01/25;24:15:36.00;53.34020;8.47060;1000000.00;0.39;255
20.18;1019.80;52.07;20.68;1020.17;51.04;0.13;0.02;-9.63;0.00;0.00;0.00;-50.20;41.62;23.85;270700;2020/01/25;24:15:37.00;53.34020;8.47060;1000000.00;0.07;255
20.19;1019.80;52.06;20.68;1020.17;51.00;0.15;0.02;-9.62;0.00;0.00;-0.00;-52.70;39.48;25.23;271702;2020/01/25;24:15:38.00;53.34020;8.47060;1000000.00;0.04;255
20.19;1019.81;52.06;20.68;1020.18;51.00;0.14;0.01;-9.61;-0.00;0.00;-0.00;-50.91;42.69;22.82;272703;2020/01/25;24:15:39.00;53.34020;8.47060;1000000.00;0.04;255
20.18;1019.82;52.07;20.66;1020.17;51.01;0.14;0.02;-9.66;0.00;0.00;0.00;-53.23;41.44;24.03;273700;2020/01/25;24:15:40.00;53.34020;8.47060;1000000.00;0.04;255
20.17;1019.79;52.07;20.66;1020.22;51.01;0.15;0.03;-9.65;-0.00;-0.00;0.00;-54.13;40.55;24.88;274703;2020/01/25;24:15:41.00;53.34020;8.47060;1000000.00;0.13;255
20.17;1019.81;52.08;20.65;1020.18;50.97;0.14;0.02;-9.65;0.00;0.00;0.00;-52.88;41.44;23.68;275701;2020/01/25;24:15:42.00;53.34020;8.47060;1000000.00;0.19;255
20.17;1019.80;52.06;20.64;1020.17;50.99;0.14;0.02;-9.64;-0.00;0.00;-0.00;-52.34;41.62;24.20;276702;2020/01/25;24:15:43.00;53.34020;8.47060;1000000.00;0.24;255
20.17;1019.79;52.03;20.63;1020.19;50.99;0.14;0.02;-9.63;0.00;0.00;0.00;-52.70;40.55;23.85;277699;2020/01/25;24:15:44.00;53.34020;8.47060;1000000.00;0.20;255
20.16;1019.81;52.02;20.63;1020.18;50.95;0.14;0.03;-9.62;0.00;0.00;0.00;-52.52;42.16;25.06;278701;2020/01/25;24:15:45.00;53.34020;8.47060;1000000.00;0.37;255
20.17;1019.81;52.05;20.62;1020.19;51.04;0.15;0.02;-9.62;0.00;0.00;0.00;-52.34;41.27;22.82;279700;2020/01/25;24:15:46.00;53.34020;8.47060;1000000.00;0.43;255
20.16;1019.82;52.05;20.63;1020.22;51.03;0.12;0.02;-9.63;0.00;0.00;-0.00;-53.41;40.91;23.51;280701;2020/01/25;24:15:47.00;53.34020;8.47060;1000000.00;0.19;255
20.15;1019.82;52.06;20.63;1020.18;51.03;0.13;0.01;-9.61;0.00;-0.00;-0.00;-53.23;42.16;23.00;281708;2020/01/25;24:15:48.00;53.34020;8.47060;1000000.00;0.30;255
20.14;1019.83;52.07;20.63;1020.21;51.04;0.14;0.02;-9.63;-0.00;0.00;-0.00;-53.06;42.69;24.88;282705;2020/01/25;24:15:49.00;53.34020;8.47060;1000000.00;0.09;255
20.15;1019.85;52.09;20.63;1020.24;51.07;0.14;0.03;-9.63;0.00;0.00;0.00;-51.63;41.27;25.23;283701;2020/01/25;24:15:50.00;53.34020;8.47060;1000000.00;0.39;255
20.15;1019.82;52.09;20.63;1020.24;51.05;0.15;0.03;-9.66;-0.00;-0.00;-0.00;-51.81;40.37;24.03;284704;2020/01/25;24:15:51.00;53.34019;8.47061;1000000.00;0.63;255
20.15;1019.84;52.10;20.61;1020.18;51.09;0.14;0.03;-9.63;0.00;0.00;-0.00;-51.98;39.84;24.20;285699;2020/01/25;24:15:52.00;53.34019;8.47061;1000000.00;0.91;255
20.15;1019.85;52.10;20.61;1020.23;51.12;0.14;0.03;-9.65;-0.00;0.00;-0.00;-52.70;40.19;24.54;286704;2020/01/25;24:15:53.00;53.34019;8.47061;1000000.00;0.96;255
20.15;1019.81;52.13;20.62;1020.22;51.09;0.15;0.03;-9.63;-0.00;0.00;-0.00;-52.16;42.16;24.71;287706;2020/01/25;24:15:54.00;53.34019;8.47061;1000000.00;0.61;255
20.16;1019.84;52.14;20.63;1020.23;51.10;0.14;0.04;-9.62;0.00;0.00;-0.00;-53.41;41.62;24.20;288706;2020/01/25;24:15:55.00;53.34019;8.47061;1000000.00;1.48;255
20.15;1019.82;52.14;20.62;1020.22;51.13;0.12;0.03;-9.62;0.00;0.00;0.00;-51.98;41.27;23.51;289698;2020/01/25;24:15:56.00;53.34019;8.47061;1000000.00;1.20;255
20.16;1019.82;52.14;20.63;1020.24;51.14;0.14;0.03;-9.63;-0.00;0.00;-0.00;-51.27;40.55;24.54;290704;2020/01/25;24:15:57.00;53.34019;8.47061;1000000.00;0.59;255
20.16;1019.82;52.13;20.63;1020.20;51.14;0.14;0.03;-9.64;-0.00;0.00;-0.00;-51.63;40.55;23.85;291701;2020/01/25;24:15:58.00;53.34019;8.47061;1000000.00;0.65;255
20.17;1019.85;52.12;20.64;1020.22;51.15;0.14;0.02;-9.65;0.00;0.00;-0.00;-52.52;41.44;23.34;292708;2020/01/25;24:15:59.00;53.34019;8.47061;1000000.00;2.11;255
20.27;1019.79;53.03;20.68;1020.22;51.30;0.13;0.03;-9.64;-0.00;-0.00;-0.00;-53.41;41.27;23.85;293711;2020/01/25;24:16:00.00;53.34019;8.47061;1000000.00;1.74;255
20.33;1019.80;53.93;20.74;1020.19;51.77;1.58;-1.47;-9.16;0.88;-0.09;-0.99;-63.95;57.16;30.20;294708;2020/01/25;24:16:01.00;53.34019;8.47061;1000000.00;2.94;255
20.38;1019.78;53.74;20.83;1020.16;52.07;0.14;-0.98;-9.74;-0.08;0.05;0.08;-50.20;32.69;39.30;295700;2020/01/25;24:16:02.00;53.34019;8.47061;1000000.00;0.15;255
20.48;1019.77;54.74;20.86;1020.17;51.77;0.00;-0.58;-9.33;0.02;0.12;-0.04;-50.55;32.33;37.93;296699;2020/01/25;24:16:03.00;53.34019;8.47061;1000000.00;0.07;255
